label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.6060312390327454,0.8251368999481201,3.821706684448145e-07,0.5483500361442566,0.8067296743392944,-0.01872945949435234,0.5023919939994812,0.743358850479126,-0.022116944193840027,0.5174676775932312,0.673430323600769,-0.024882623925805092,0.5530605912208557,0.6346102356910706,-0.027507372200489044,0.48758479952812195,0.6442001461982727,-0.005568413063883781,0.4457566738128662,0.5849722623825073,-0.012518015690147877,0.4202021062374115,0.5449243783950806,-0.01934056356549263,0.40119731426239014,0.5107440948486328,-0.026632074266672134,0.5254334807395935,0.6135158538818359,-0.008038065396249294,0.5046764016151428,0.5343209505081177,-0.00974441971629858,0.4971955716609955,0.48748111724853516,-0.013709109276533127,0.49449029564857483,0.44891440868377686,-0.017596838995814323,0.5663602352142334,0.6086862087249756,-0.014833519235253334,0.5586262345314026,0.5261131525039673,-0.025320570915937424,0.5525170564651489,0.4747113585472107,-0.03806963190436363,0.5482892990112305,0.4297834634780884,-0.047829512506723404,0.6073348522186279,0.6230180263519287,-0.02385367825627327,0.6287181377410889,0.5630436539649963,-0.04158690571784973,0.6431476473808289,0.5211766362190247,-0.05348972603678703,0.6548139452934265,0.4838295578956604,-0.06119662523269653
A,0.5966267585754395,0.8230826258659363,4.281480414647376e-07,0.5311242341995239,0.8126009106636047,-0.021359071135520935,0.47150442004203796,0.7668161988258362,-0.0289066843688488,0.4315715432167053,0.7261829376220703,-0.03577970713376999,0.39415645599365234,0.6979060173034668,-0.041959937661886215,0.48821741342544556,0.6362488269805908,-0.0027822626288980246,0.4544038474559784,0.5733472108840942,-0.0114816939458251,0.43440303206443787,0.5340181589126587,-0.02067779377102852,0.4200085997581482,0.4987414479255676,-0.029034635052084923,0.5264673233032227,0.6090950965881348,-0.005459411535412073,0.510189950466156,0.5293706655502319,-0.011192748323082924,0.5021476745605469,0.4786664843559265,-0.01952100172638893,0.49698206782341003,0.43643972277641296,-0.0264310073107481,0.5665360689163208,0.6034599542617798,-0.012944691814482212,0.5587506890296936,0.5222249627113342,-0.02724407985806465,0.5525768399238586,0.46997421979904175,-0.03979388251900673,0.5463894605636597,0.4227482080459595,-0.04880182072520256,0.60658860206604,0.6170781254768372,-0.022614726796746254,0.6284075379371643,0.5561727285385132,-0.0412929393351078,0.6424976587295532,0.5113084316253662,-0.052665673196315765,0.6534831523895264,0.46833327412605286,-0.059775643050670624
A,0.6125209927558899,0.7710971832275391,2.906516272105364e-07,0.6341372132301331,0.6905972361564636,0.00824374333024025,0.630639910697937,0.6288328170776367,0.00840124860405922,0.6176949739456177,0.581770658493042,0.007484829053282738,0.6167989373207092,0.5428268313407898,0.0051610274240374565,0.553834080696106,0.5902495384216309,-0.014865205623209476,0.5247437357902527,0.5089365839958191,-0.024391569197177887,0.5017607808113098,0.46181219816207886,-0.027413731440901756,0.4836469888687134,0.42990991473197937,-0.02917114831507206,0.5188565254211426,0.6185741424560547,-0.023691898211836815,0.46137934923171997,0.5493795871734619,-0.034655943512916565,0.4234742820262909,0.5140072703361511,-0.037707120180130005,0.3959382176399231,0.49043747782707214,-0.03880104050040245,0.4954226315021515,0.661685049533844,-0.03049827739596367,0.4372883439064026,0.6105294227600098,-0.04150555655360222,0.4024393856525421,0.5797144174575806,-0.04977071285247803,0.3781995177268982,0.5558817982673645,-0.05496574938297272,0.4832448959350586,0.7133726477622986,-0.03512139245867729,0.43613430857658386,0.7130865454673767,-0.04753933474421501,0.4026477038860321,0.7105667591094971,-0.05454159155488014,0.3762558102607727,0.705589771270752,-0.057295843958854675
A,0.59700608253479,0.7818987965583801,6.978410169722338e-07,0.5415294766426086,0.7681962251663208,-0.01611148752272129,0.49920356273651123,0.7158289551734924,-0.02746606059372425,0.5042160153388977,0.6658538579940796,-0.04138863459229469,0.5246776342391968,0.625577986240387,-0.05436310917139053,0.49194175004959106,0.6047239303588867,-0.01616271771490574,0.4535684883594513,0.5435037016868591,-0.030854925513267517,0.4332197904586792,0.5053145885467529,-0.03958256542682648,0.4183521270751953,0.46681761741638184,-0.04745691642165184,0.5294060111045837,0.5860230326652527,-0.02479867823421955,0.5312745571136475,0.49515482783317566,-0.044376421719789505,0.5367104411125183,0.4329480528831482,-0.05773915350437164,0.5438476800918579,0.37984782457351685,-0.06546426564455032,0.5661630034446716,0.5971589684486389,-0.03532121703028679,0.5541004538536072,0.5569683313369751,-0.063568614423275,0.5462205410003662,0.6193960309028625,-0.06734742224216461,0.5449553728103638,0.6650362610816956,-0.06295783072710037,0.6010733842849731,0.6231497526168823,-0.047257911413908005,0.5843415856361389,0.6238512992858887,-0.07135781645774841,0.5725041031837463,0.6712239384651184,-0.07270611822605133,0.5671612024307251,0.7059087753295898,-0.06868333369493484
A,0.7075582146644592,0.7387532591819763,4.5082188648848387e-07,0.6292276978492737,0.6711801886558533,0.013968885876238346,0.6078657507896423,0.5966185927391052,0.013820531778037548,0.6049901843070984,0.5463700890541077,0.008380365557968616,0.5985084772109985,0.504517138004303,0.0001932899613166228,0.6299663186073303,0.5455545783042908,0.00031791755463927984,0.6131904721260071,0.4612016975879669,-0.015096766874194145,0.5959099531173706,0.4031983017921448,-0.027884138748049736,0.5816209316253662,0.35240334272384644,-0.038054224103689194,0.6425461769104004,0.5459655523300171,-0.01795068196952343,0.616850733757019,0.4556252956390381,-0.03135448321700096,0.5973526835441589,0.3939041495323181,-0.045803386718034744,0.5830167531967163,0.3377830386161804,-0.058839015662670135,0.6454766392707825,0.5674989223480225,-0.035556137561798096,0.6236563920974731,0.47883790731430054,-0.050269633531570435,0.605331301689148,0.4263671636581421,-0.0660926029086113,0.5920554995536804,0.3815406560897827,-0.07984001189470291,0.6337239742279053,0.6065541505813599,-0.05154617130756378,0.6108818650245667,0.5732611417770386,-0.06545582413673401,0.5936263799667358,0.5499552488327026,-0.07626120746135712,0.5818353891372681,0.5260269045829773,-0.08634568005800247
A,0.6651384830474854,0.7528376579284668,3.197501143858972e-07,0.611096978187561,0.7090983390808105,-0.012296779081225395,0.5813713669776917,0.6313614845275879,-0.018726155161857605,0.5717077255249023,0.5710018873214722,-0.02560281567275524,0.5592601895332336,0.5185530781745911,-0.032723214477300644,0.6059789657592773,0.531465470790863,-0.008066887967288494,0.5969784259796143,0.45334935188293457,-0.024752650409936905,0.5874118208885193,0.40566033124923706,-0.0396561324596405,0.57888263463974,0.3625301718711853,-0.05132447928190231,0.6361693739891052,0.5285117626190186,-0.017598267644643784,0.6384633779525757,0.4376636743545532,-0.03185931220650673,0.6373269557952881,0.3778384029865265,-0.047099873423576355,0.6372010707855225,0.32611748576164246,-0.0589156374335289,0.6621534824371338,0.5476697087287903,-0.030073311179876328,0.6725130081176758,0.46018290519714355,-0.0468265563249588,0.6750574111938477,0.4039163589477539,-0.061351023614406586,0.676065981388092,0.3528203070163727,-0.0726872980594635,0.6833411455154419,0.5842066407203674,-0.043891921639442444,0.6970245242118835,0.5293862223625183,-0.06214607506990433,0.7040584087371826,0.4871721565723419,-0.07202698290348053,0.7097938060760498,0.44554388523101807,-0.07918152213096619
A,0.709520697593689,0.7093614339828491,3.834613266917586e-07,0.649101972579956,0.7247895002365112,-0.022498341277241707,0.5856553912162781,0.7046271562576294,-0.030427368357777596,0.5388357639312744,0.6763607859611511,-0.036846090108156204,0.49913331866264343,0.6701933741569519,-0.042832426726818085,0.5687134861946106,0.6034908294677734,-0.008568944409489632,0.51734858751297,0.5642573833465576,-0.02343118190765381,0.48549026250839233,0.5362818837165833,-0.03711060434579849,0.4599003791809082,0.5073054432868958,-0.04759005457162857,0.5907098054885864,0.5613919496536255,-0.009686877951025963,0.5508245229721069,0.49140363931655884,-0.019339686259627342,0.5281569957733154,0.4472332000732422,-0.028817856684327126,0.5095036029815674,0.4098438024520874,-0.03646688908338547,0.6201832294464111,0.5387491583824158,-0.015264157205820084,0.5855970978736877,0.47314709424972534,-0.028165064752101898,0.5626687407493591,0.4353998899459839,-0.03644544258713722,0.5425650477409363,0.40285536646842957,-0.042537253350019455,0.6560617089271545,0.5292983651161194,-0.023512665182352066,0.6417552828788757,0.4689086377620697,-0.0353454053401947,0.6323526501655579,0.42950090765953064,-0.03971086069941521,0.6228609681129456,0.39376190304756165,-0.04281684756278992
A,0.717023491859436,0.7065634727478027,-4.792967160938133e-07,0.6576212644577026,0.7177828550338745,-0.023626716807484627,0.5908797383308411,0.6974620223045349,-0.03539371117949486,0.5421090722084045,0.6709229350090027,-0.047130484133958817,0.5032714009284973,0.6681238412857056,-0.05387783795595169,0.5932980179786682,0.6016849279403687,-0.007559512741863728,0.5828762650489807,0.5498015284538269,-0.03336611017584801,0.6068288087844849,0.5985965728759766,-0.045437123626470566,0.6153900027275085,0.6235536336898804,-0.05030517280101776,0.6267197728157043,0.5735626220703125,-0.007420362904667854,0.615841805934906,0.529899537563324,-0.034747444093227386,0.6394602656364441,0.5911239385604858,-0.03914094343781471,0.642146110534668,0.6113646030426025,-0.03624716401100159,0.6593093872070312,0.5537921190261841,-0.012694754637777805,0.648942768573761,0.5110681056976318,-0.041243210434913635,0.667058527469635,0.5685651898384094,-0.031972095370292664,0.6705015301704407,0.5934643149375916,-0.01854284107685089,0.6919683218002319,0.540567934513092,-0.019881026819348335,0.6787275075912476,0.49600112438201904,-0.03492741659283638,0.6866157650947571,0.5384560823440552,-0.024543119594454765,0.6883248686790466,0.5662296414375305,-0.012609821744263172
A,0.7316362857818604,0.7352826595306396,-5.705633725483494e-07,0.6705790758132935,0.7101699709892273,-0.034176744520664215,0.6238555908203125,0.6288386583328247,-0.0444314144551754,0.596733033657074,0.5660924911499023,-0.05076248198747635,0.5654091835021973,0.525762677192688,-0.050885383039712906,0.6602121591567993,0.5302159190177917,-0.014081437140703201,0.6759369373321533,0.5482357144355774,-0.038224246352910995,0.6762400269508362,0.5976477265357971,-0.04806821793317795,0.6722082495689392,0.5889406204223633,-0.05484222248196602,0.7053877711296082,0.5177552700042725,-0.010184275917708874,0.721053421497345,0.55721515417099,-0.039250947535037994,0.7110514640808105,0.6194287538528442,-0.04482230916619301,0.7043464779853821,0.6025938391685486,-0.043933723121881485,0.7473031878471375,0.5285081267356873,-0.01242246013134718,0.7612003087997437,0.5749548077583313,-0.04453882575035095,0.7451570630073547,0.6295452117919922,-0.039122115820646286,0.7358683347702026,0.6131293177604675,-0.030242228880524635,0.7844607830047607,0.5492382645606995,-0.018127785995602608,0.7922993302345276,0.5874199867248535,-0.03969443589448929,0.7749809622764587,0.6295305490493774,-0.0380253791809082,0.7631638646125793,0.6222641468048096,-0.03302381560206413
A,0.7939808368682861,0.7161948680877686,-4.324638211983256e-07,0.7472551465034485,0.6411508917808533,-0.003433228936046362,0.6986639499664307,0.5545713305473328,-0.01541864313185215,0.6739092469215393,0.4805401563644409,-0.028358526527881622,0.671440601348877,0.4121488332748413,-0.041663989424705505,0.6979866027832031,0.5335932970046997,-0.03865085914731026,0.6155610084533691,0.5893779993057251,-0.06455294042825699,0.6366195678710938,0.6127520203590393,-0.07340360432863235,0.6629928350448608,0.6030136346817017,-0.07719401270151138,0.7179458737373352,0.5862685441970825,-0.05090071260929108,0.6275662183761597,0.6507354974746704,-0.07536175847053528,0.6562104821205139,0.6561922430992126,-0.07337099313735962,0.6848501563072205,0.6404930353164673,-0.07300770282745361,0.735846996307373,0.6438517570495605,-0.06349366903305054,0.6489893198013306,0.6960344314575195,-0.08866838365793228,0.6764698624610901,0.7003865242004395,-0.07662465423345566,0.7044897079467773,0.6844409108161926,-0.06723123788833618,0.7517043352127075,0.7015236616134644,-0.07563690096139908,0.6753638982772827,0.7329516410827637,-0.09446794539690018,0.694563090801239,0.7336838245391846,-0.08760777860879898,0.7220589518547058,0.7213119268417358,-0.08058016747236252
A,0.7862638831138611,0.7245011329650879,-3.2575675845691876e-07,0.7673049569129944,0.631024181842804,0.008502067998051643,0.7340493202209473,0.5510431528091431,0.002435456495732069,0.7076605558395386,0.48725467920303345,-0.006460799369961023,0.7031065225601196,0.4320761263370514,-0.015953900292515755,0.6747623682022095,0.5386304259300232,-0.01454897504299879,0.6005576252937317,0.5761000514030457,-0.025867031887173653,0.6199898719787598,0.6015982031822205,-0.028368297964334488,0.6467559933662415,0.600635290145874,-0.02858414500951767,0.6653367280960083,0.5861396789550781,-0.02688739448785782,0.5943775773048401,0.6227323412895203,-0.03534645587205887,0.6166316866874695,0.6418734192848206,-0.03144799917936325,0.6436680555343628,0.6378977298736572,-0.02957288548350334,0.6591426730155945,0.640823245048523,-0.03769035264849663,0.5941870212554932,0.667603075504303,-0.04473798722028732,0.6162152886390686,0.6841720938682556,-0.03152720630168915,0.6416141986846924,0.6781112551689148,-0.023599594831466675,0.6557320356369019,0.699324369430542,-0.04764235019683838,0.5980264544487,0.7090434432029724,-0.053417839109897614,0.619343101978302,0.7220174670219421,-0.04178829491138458,0.6438518762588501,0.7201504707336426,-0.03163895756006241
A,0.7507749199867249,0.7779783010482788,-2.0893871521820984e-07,0.7579906582832336,0.6846261024475098,-0.0017707118531689048,0.7434244155883789,0.5959740281105042,-0.008430502377450466,0.7230913639068604,0.5290668606758118,-0.015519438311457634,0.7210067510604858,0.47589820623397827,-0.02288900688290596,0.6546003818511963,0.5694478750228882,-0.008656023070216179,0.5967821478843689,0.5888065099716187,-0.013382026925683022,0.6098809242248535,0.6205660104751587,-0.018627360463142395,0.6355546116828918,0.6359881162643433,-0.022187810391187668,0.6274772882461548,0.6135998964309692,-0.012430190108716488,0.5788265466690063,0.629214346408844,-0.013431616127490997,0.5958554744720459,0.6574479341506958,-0.015626000240445137,0.6235681772232056,0.6687871813774109,-0.018153484910726547,0.6081389784812927,0.6653632521629333,-0.014929496683180332,0.5679037570953369,0.6700245141983032,-0.015392041765153408,0.582976222038269,0.6944016814231873,-0.010569234378635883,0.6078150868415833,0.7038222551345825,-0.00866739358752966,0.5951050519943237,0.7183724045753479,-0.01765059493482113,0.5660713911056519,0.7214388847351074,-0.02025073580443859,0.583867609500885,0.7416532635688782,-0.013388463295996189,0.6054562926292419,0.7486840486526489,-0.006156563758850098
